Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
2.021E+11;1;N/A;-1;N/A;3;-1;-1;1;14;200;1;;-1;1;0;1;-1
2.021E+11;4;GIRAUD BOULEVARD LOUIS;0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;4;PERIER (BOULEVARD DU);-1;N/A;3;3;0;2;123;-1;1;;-1;1;0;1;30
2.021E+11;7;LECLERCAVENUE GENERAL;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;N/A;0;N/A;-1;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;MIDI (BOULEVARD DU);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;NICE AVENUE DE (RN7);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;7;PLAGE BOULEVARD DE LA;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;70
2.021E+11;4;FEUILLAT                            (R );0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;4;50
2.021E+11;7;CD20 E;0;N/A;2;2;0;1;0;0;2;;-1;1;2;8;50
2.021E+11;3;932;-1;E;2;1;0;2;-1;-1;3;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;-1;-1;1;-1;-1;1;;-1;1;4;1;-1
2.021E+11;3;LAC (RUE DU);0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;3;CLAUDE BERNARD(QUAI);0;N/A;2;2;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;VIADUC(RUE DU);0;N/A;2;1;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;CLAUDE BERNARD(QUAI);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;ATLANTIQUE ( BOULEVARD DE L' );0;N/A;2;2;1;1;2;22;1;;-1;1;0;1;50
2.021E+11;2;21;0;N/A;2;2;0;1;36;600;1;;-1;1;0;3;80
2.021E+11;1;10;0;A;3;3;0;1;127;1;1;;10;1;0;1;130
2.021E+11;3;THIERS (AVENUE) NÂ° PAIRS;0;N/A;2;2;0;2;25;505;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;CHATILLON (Bld de);0;N/A;2;2;0;1;-1;-1;1;;-1;1;5;1;30
2.021E+11;4;PROSPER ALFARIC                     (R );0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;CHARLES DE GAULLE                   (QU);0;N/A;2;4;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;UNIVERSITE (DE L')                  (R );0;N/A;1;3;1;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;4;CREQUI (DE)                         (R );0;N/A;1;1;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;2;165;-1;N/A;3;4;0;1;14;555;1;;-1;1;0;1;110
2.021E+11;2;mamoudzou centre-Commandant Passot (Plac;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;LAVALDUC CHEMIN DE;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;PAUL VAILLANT COUTURIER RUE;0;N/A;-1;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;THEODORE AUBANEL BOULEVARD;0;N/A;2;2;0;1;1;0;1;;-1;2;0;1;50
2.021E+11;3;308;0;D;2;2;0;1;3;500;1;;-1;1;0;1;50
2.021E+11;7;M6   449.510 A 451.640;0;N/A;3;6;3;1;448;600;1;;-1;1;0;1;70
2.021E+11;4;GAMBETTA                            (CO);0;N/A;2;2;2;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;JULES FERRY                         (PL);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;CARNOT                              (R );0;N/A;2;2;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;LAFAYETTE                           (CO);0;N/A;1;1;3;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;LACASSAGNE                          (AV);0;N/A;2;1;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;EMERAUDES (DES)                     (R );0;N/A;1;2;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;2;1;-1;N/A;3;4;0;2;-1;-1;1;;-1;1;0;1;90
2.021E+11;2;5;-1;N/A;1;4;0;1;-1;-1;2;;-1;1;0;1;70
2.021E+11;3;54;-1;E;2;2;0;2;0;500;2;;-1;1;0;1;80
2.021E+11;9;N/A;-1;N/A;-1;-1;-1;1;-1;-1;1;;-1;1;0;8;-1
2.021E+11;3;AV DE STALINGRAD;0;N/A;3;0;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;ROCHAID (PLACE);0;N/A;-1;1;3;1;0;0;1;;-1;1;6;8;10
2.021E+11;4;JACARANDAS (CITE);0;N/A;2;1;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;CARNOT (PL.);0;N/A;1;2;0;1;41;0;1;;-1;1;0;1;50
2.021E+11;4;DESCHIZEAUX (ROND POINT LOUIS);0;N/A;2;2;0;1;-1;-1;3;;-1;1;0;1;50
2.021E+11;7;DEPARTEMENTALE 48 (ROUTE );0;N/A;2;2;0;1;0;0;1;;-1;1;5;1;30
2.021E+11;7;PLAGE (RTE DE LA );0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;70
2.021E+11;7;GEORGES POMPIDOU (AV );0;N/A;1;1;0;1;0;0;1;;-1;1;9;4;90
2.021E+11;7;ROUTE Dâ€™APT;0;N/A;1;1;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;7;ROVE (AV DU );0;N/A;1;1;0;2;0;0;1;;-1;1;0;1;70
2.021E+11;7;ROUTE NATIONALE 368 (PLAN DES PENNES);0;N/A;2;3;3;1;0;0;1;;-1;1;0;1;70
2.021E+11;7;ROUTE NATIONALE 113 - AGAVON;0;N/A;2;1;3;1;0;0;1;;-1;1;5;1;70
2.021E+11;4;ALTADIS (BD DE L'EUROPE);0;N/A;1;1;0;2;0;0;3;;-1;1;0;1;50
2.021E+11;4;FELIX GOUIN AVENUE;0;N/A;2;4;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;RAYMOND FILIPPI AVENUE;0;N/A;1;4;0;1;1;0;3;;-1;1;0;1;50
2.021E+11;7;D.5;0;N/A;1;1;0;1;1;0;3;;-1;1;0;1;50
2.021E+11;4;ADRIEN BLANC ALLâ€šE;0;N/A;1;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;7;PICOT (AVE DU COLONEL);0;N/A;1;2;0;2;1;1;2;;-1;1;5;1;50
2.021E+11;4;N/A;0;N/A;1;2;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;1;2;2;1;-1;-1;1;;-1;-1;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;0;1;0;247;1;;-1;1;0;1;80
2.021E+11;3;N/A;-1;N/A;2;-1;0;1;31;520;1;;-1;1;0;1;80
2.021E+11;4;N/A;-1;N/A;2;-1;2;1;-1;-1;1;;-1;-1;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;1;1;23;350;1;;-1;1;4;4;50
2.021E+11;4;N/A;-1;N/A;2;2;-1;1;-1;-1;1;;-1;-1;0;1;-1
2.021E+11;4;N/A;-1;N/A;1;2;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;519;-1;D;2;2;0;2;3;800;1;;-1;2;0;1;30
2.021E+11;3;215;-1;N/A;2;2;0;2;4;735;1;;-1;7;0;8;90
2.021E+11;4;N/A;0;N/A;2;2;0;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;3;73;-1;D;2;2;0;1;-1;-1;1;;-1;1;0;3;80
2.021E+11;2;RN 174  (2x2 ) Atlantique-route de Tessy;0;N/A;1;1;0;2;17;454;2;;-1;2;3;1;80
2.021E+11;4;N/A;-1;N/A;2;-1;-1;1;-1;-1;1;;-1;1;4;6;-1
2.021E+11;4;117;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;240;0;D;2;2;0;1;1;865;1;;-1;1;0;1;80
2.021E+11;4;SIMOND ST AVENUE;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;PARIS (RUE DE);0;N/A;3;4;0;2;1;0;1;;-1;1;0;1;50
2.021E+11;1;A43   0.550 A 3.353;0;N/A;3;8;0;1;1;700;1;;-1;1;0;1;70
2.021E+11;7;ALBERT CAMUS  RUE;0;N/A;1;0;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;94;0;D;2;2;0;1;5;265;2;;-1;1;0;1;80
2.021E+11;1;A72;0;N/A;3;4;0;1;7;750;1;;-1;5;0;1;90
2.021E+11;7;N.4 CONTOURNEMENT-SUD;0;N/A;1;3;0;1;44;799;1;;-1;1;2;3;70
2.021E+11;4;BD GEORGES POMPIDOU;0;N/A;1;2;3;1;-1;-1;1;;-1;1;5;1;50
2.021E+11;1;A507 sens Marseille - Aubagne;0;N/A;1;4;0;1;7;775;1;;-1;1;1;1;70
2.021E+11;3;N/A;-1;N/A;2;2;0;1;4;548;1;;-1;1;0;1;50
2.021E+11;4;MARECHAL DE SAXE                    (AV);0;N/A;1;1;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;SCHUMAN (AV. ROBERT);0;N/A;3;0;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;BOULEVARD MALESHERBES;0;N/A;3;6;1;2;-1;-1;1;;-1;1;-1;5;50
2.021E+11;7;M7   2.278 A 3.690;0;N/A;3;6;0;1;3;99;1;;-1;1;0;1;70
2.021E+11;4;BALMONT (DE)                        (BD);0;N/A;2;3;3;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BREGERAS ( ROUTE DE);0;N/A;2;2;0;1;0;0;3;;-1;1;0;1;80
2.021E+11;3;FOUGERAS (RUE DE);0;N/A;3;4;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;FRACHON ( ave Benoit);0;N/A;3;2;3;2;1;200;1;;-1;1;9;1;50
2.021E+11;9;JEAN MOULIN (RUE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;RONCEVAUX R;0;N/A;1;1;0;1;-1;-1;3;;-1;1;0;1;50
2.021E+11;3;OLOF PALME;0;N/A;2;2;0;1;28;685;3;;-1;1;0;1;70
2.021E+11;4;MANOIR (AVENUE DU);0;N/A;2;0;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;HUIT MAI;0;N/A;2;2;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;4;FRANCIS GARNIER (RUE );0;N/A;3;1;0;1;1;233;2;;-1;1;5;4;30
2.021E+11;6;8 MAI 1945 (AV DU );0;N/A;-1;0;0;1;1;233;1;;-1;1;9;1;50
2.021E+11;7;ROUTE NATIONALE 113-L'ANJOLY;0;N/A;1;2;0;1;1;233;1;;-1;1;0;1;90
2.021E+11;4;FELIX TURI (BD );0;N/A;2;1;0;1;1;233;3;;-1;1;0;4;30
2.021E+11;7;STADIUM (CD9);0;N/A;1;2;0;3;1;233;1;;-1;1;0;1;90
2.021E+11;7;JEAN MONNET (RUE );0;N/A;2;2;0;1;1;233;1;;-1;1;8;1;50
2.021E+11;7;OLIVES (AVENUE DES);0;N/A;2;3;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;OLIVES (AVENUE DES);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;VICTOR HUGO  (BD);0;N/A;2;2;0;2;11;675;1;;-1;2;0;1;50
2.021E+11;4;N/A;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;RD608;-1;N/A;1;2;-1;1;0;230;2;;-1;1;-1;1;50
2.021E+11;7;N/A;0;N/A;2;2;0;2;-1;-1;3;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;-1;-1;1;-1;-1;1;;-1;1;0;1;-1
2.021E+11;4;N/A;-1;N/A;2;-1;-1;1;-1;-1;-1;;-1;-1;4;-1;50
2.021E+11;4;PRINCESSE (AVENUE DE LA);0;N/A;2;2;0;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;3;6007;0;D;2;2;0;1;5;860;1;;-1;2;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;0;1;-1;-1;3;;-1;1;0;1;80
2.021E+11;3;902;0;N/A;3;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;D6285;0;N/A;3;4;0;2;1;791;1;;-1;1;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;-1;1;-1;-1;1;;-1;1;0;1;80
2.021E+11;3;VAL DE SAIRE (RUE DU);0;N/A;2;2;0;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;1;N/A;-1;N/A;3;4;-1;1;12;0;1;;-1;1;0;1;110
2.021E+11;4;N/A;-1;N/A;2;2;0;2;-1;-1;2;;4;1;0;4;50
2.021E+11;1;40;-1;N/A;1;2;0;1;1;200;4;;-1;1;3;1;30
2.021E+11;3;LYCEE (BOULEVARD DU)(BROGNY A PARMELAN);0;N/A;2;2;0;1;0;0;1;;-1;1;5;1;30
2.021E+11;4;N/A;-1;N/A;2;2;-1;1;-1;-1;3;;-1;1;0;1;70
2.021E+11;4;Rue des Tourelles;0;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;30
2.021E+11;3;GRANDE RUE;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;3;80
2.021E+11;4;MONTFAVET (Route);0;N/A;2;4;1;1;0;9;1;;-1;1;0;1;50
2.021E+11;3;BAYONNE DE;0;N/A;2;2;0;1;35;890;1;;-1;2;0;1;50
2.021E+11;4;MOULIN   AVENUE JEAN;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;AVENUE DE WERTHEIM;0;N/A;2;3;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;2;11 - RT;0;N/A;3;4;0;1;1;0;1;;-1;1;0;1;90
2.021E+11;4;VERDUN.(AVENUE DE);0;N/A;2;2;0;1;1;0;1;;-1;2;0;1;50
2.021E+11;3;40;-1;N/A;2;2;0;2;23;460;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;5;1;50
2.021E+11;4;RESISTANCE;0;N/A;2;2;0;1;0;0;1;;-1;2;0;1;50
2.021E+11;7;D 543;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;PIGEONNIER (CHEMIN DU);0;N/A;2;2;0;2;0;0;2;;-1;1;0;1;50
2.021E+11;7;D9;0;N/A;1;3;0;2;0;0;1;;-1;1;3;1;110
2.021E+11;7;CD 6;0;N/A;2;3;0;2;0;0;1;;-1;1;0;1;80
2.021E+11;7;AVENUE DU PLAN DE CAMPAGNE;0;N/A;1;0;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;COLLET ROUGE ( CHEMIN DU );0;N/A;2;2;0;2;0;0;2;;-1;1;0;1;50
2.021E+11;6;VIEILLE ROUTE DE LA GAVOTTE;0;N/A;1;1;0;2;0;0;1;;-1;1;0;1;15
2.021E+11;7;ROUTE NATIONALE 113 - MONTEE DE L'ASSASS;0;N/A;2;1;0;2;1;0;4;;-1;1;9;1;50
2.021E+11;7;RD9;0;N/A;1;2;0;2;0;0;1;;-1;2;5;1;50
2.021E+11;7;DALMAS JEAN (RUE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;CLUB HIPPIQUE (AV);0;N/A;2;2;0;1;0;0;1;;-1;1;0;4;50
2.021E+11;3;385;-1;N/A;2;2;0;1;49;950;1;;-1;1;4;6;50
2.021E+11;3;N/A;0;N/A;2;-1;-1;1;8;900;1;;-1;1;4;1;-1
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;4;8;30
2.021E+11;4;GARIBALDI (AVENUE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;LECLERC (AVE GENERAL);0;N/A;2;6;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;HOUOT (AVENUE CDT);0;N/A;2;2;0;1;4;430;1;;-1;1;0;1;50
2.021E+11;4;MAURIAC (RUE FRANCOIS);0;N/A;2;1;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RUE BERTEAU;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;2;RN124;0;N/A;1;2;0;1;8;791;1;;-1;2;0;1;90
2.021E+11;3;ROUSSEAU (AVENUE JEAN JACQUES);0;N/A;2;2;0;1;1;953;1;;-1;1;0;1;50
2.021E+11;4;FRANCE (R. DE) A PARTIR DU NÂ° 66-91;0;N/A;3;2;3;1;-1;-1;1;;-1;1;4;6;25
2.021E+11;1;36;-1;N/A;3;4;0;1;103;800;1;;-1;1;0;1;130
2.021E+11;1;10;0;N/A;3;3;0;1;41;900;1;;13,5;9;0;8;130
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;3;80
2.021E+11;4;N/A;-1;N/A;2;2;0;2;-1;-1;3;;-1;1;1;1;50
2.021E+11;4;MAURICE THOREZ                      (AV);0;N/A;3;2;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;MARC BLOCH                          (R );0;N/A;1;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BERNE (RUE DE);0;N/A;2;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;CITES UNIES (BOULEVARD DES);0;N/A;1;2;0;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;3;SAINT-AMAND (AVENUE DE);0;N/A;2;1;0;1;46;600;1;;-1;1;0;1;90
2.021E+11;4;PRADO (AVENUE DU);0;N/A;1;4;0;1;0;0;1;;-1;1;9;1;50
2.021E+11;4;RUE DE VAUGIRARD;0;N/A;2;2;0;1;19;0;1;;-1;1;0;1;30
2.021E+11;3;263;0;D;2;2;0;1;-1;-1;1;;-1;1;0;1;90
2.021E+11;3;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;80
2.021E+11;1;41;0;A;3;4;0;2;92;400;1;;-1;1;0;1;130
2.021E+11;1;AUTOROUTE A15;0;N/A;3;6;0;1;24;100;1;;-1;1;0;1;90
2.021E+11;2;DELGRES ( BOULEVARD );0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;7;1075;-1;N/A;2;2;0;1;-1;-1;3;;-1;1;2;1;50
2.021E+11;3;525;0;D;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;51;0;D;2;2;0;1;42;200;1;;4;1;0;1;80
2.021E+11;7;1075;-1;N/A;1;1;0;1;-1;-1;1;;-1;1;5;8;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
2.021E+11;3;29;0;D;2;2;0;1;4;500;1;;-1;1;0;1;80
2.021E+11;4;N/A;0;N/A;1;0;0;2;-1;-1;2;;-1;2;0;1;50
2.021E+11;3;76;0;A;2;2;0;2;0;897;2;;-1;1;0;1;80
2.021E+11;4;ARLANDAZ (ROUTE DE L');0;N/A;-1;2;0;1;-1;-1;2;;-1;1;0;3;30
2.021E+11;3;1054;0;N/A;2;2;0;3;9;890;3;;-1;2;0;3;80
2.021E+11;3;921;0;N/A;2;2;0;1;14;80;2;;-1;1;0;1;80
2.021E+11;3;59;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;70
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;2;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;2;;4;2;0;8;50
2.021E+11;3;4;0;N;2;2;0;1;11;500;1;;-1;1;0;1;80
2.021E+11;3;CD 11;0;N/A;2;4;0;1;3;70;1;;-1;1;0;1;50
2.021E+11;1;AUTOROUTE A1;0;N/A;1;3;0;2;0;100;3;;-1;2;0;1;90
2.021E+11;4;GUILHEM;0;N/A;2;2;0;1;0;0;1;;-1;2;0;1;50
2.021E+11;7;OLIVET (ROUTE D'OLIVET);0;N/A;2;2;0;1;64;0;1;;-1;1;0;1;50
2.021E+11;4;EUROPE (PONT DE L'EUROPE);0;N/A;2;4;0;1;1;0;1;;-1;1;2;1;50
2.021E+11;4;WILLIAM BOOTH (AVENUE);0;N/A;2;2;1;1;0;0;1;;-1;2;6;1;50
2.021E+11;4;CREDENCE (RUE);0;N/A;-1;2;0;2;0;0;1;;-1;1;0;8;30
2.021E+11;4;REDON (BOULEVARD DU);0;N/A;2;4;0;1;0;0;1;;-1;1;5;1;50
2.021E+11;1;AUTOROUTE A1;0;N/A;3;4;0;1;1;0;1;;-1;1;0;1;90
2.021E+11;3;ROUTE DU STILETTO;0;N/A;2;2;0;2;0;400;1;;-1;1;0;1;50
2.021E+11;4;MIRABEAU (BOULEVARD) COTE NORD;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;VOLTAIRE (BOULEVARD);0;N/A;2;2;0;1;23;170;1;;-1;2;0;1;50
2.021E+11;4;BRUNE (BOULEVARD);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;MALECROIX (RUE DE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;FAURE (RUE ADRIEN ET EVA);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;114;0;D;2;2;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;3;RELIGIEUSES (ROUTE DES);0;N/A;2;2;0;1;0;0;1;;-1;1;3;1;50
2.021E+11;4;GABRIEL PERI         (Rue);0;N/A;2;2;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BALEARES ROND POINT ET CITE DES;0;N/A;1;1;0;1;-1;-1;3;;-1;1;0;1;50
2.021E+11;6;GUTENBERG (RUE);0;N/A;-1;-1;0;1;-1;-1;1;;-1;2;0;1;10
2.021E+11;4;BOULEVARD DE SEBASTOPOL;0;N/A;2;5;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;ANCIENNE BALATERIE RUE DE L;0;N/A;2;2;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;UZES (ROUTE D');0;N/A;-1;2;0;1;66;250;1;;-1;1;0;1;50
2.021E+11;4;VOLTAIRE (BOULEVARD);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;PARIS (AVENUE DE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;DE JOUVENEL (BOULEVARD HENRI);0;N/A;2;3;0;1;-1;-1;1;;-1;1;5;1;50
2.021E+11;3;MONTEIL (ROND-POINT ANDRE);0;N/A;1;2;0;1;0;1;2;;-1;1;5;1;50
2.021E+11;4;COLI (RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;ROOSEVELT (AVENUE DU PRESIDENT);0;N/A;2;3;0;1;-1;-1;1;;-1;1;5;1;50
2.021E+11;4;BORDEAUX (AVENUE DE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;9;1;50
2.021E+11;3;6089;-1;D;2;2;0;1;-1;-1;1;;-1;1;0;1;80
2.021E+11;3;9;-1;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;9;D838;0;D;2;2;0;1;45;200;1;;-1;1;0;1;80
2.021E+11;1;A7-Sens Lyon vers Marseille;0;N/A;1;2;0;1;264;1;1;;-1;1;0;1;90
2.021E+11;3;TANNERIES (RUE DES);0;N/A;3;2;0;4;0;122;1;;-1;1;0;1;50
2.021E+11;3;STRASBOURG (bld);0;N/A;2;1;0;1;28;600;1;;-1;1;9;1;50
2.021E+11;3;COUTANCES (route de);0;N/A;2;2;0;1;0;495;1;;-1;1;0;1;50
2.021E+11;3;PAUL NELSON (rond point);0;N/A;2;2;0;1;67;783;1;;-1;1;5;1;50
2.021E+11;9;NIMES (ROUTE DE);0;N/A;2;1;0;1;1;0;1;;-1;2;0;1;50
2.021E+11;3;VERDUN (RUE DE);0;N/A;2;2;0;1;70;1000;1;;-1;1;0;1;50
2.021E+11;4;SEIZIEME PORT (AVENUE DU);0;N/A;3;3;3;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;STRASBOURG (BD);0;N/A;2;2;3;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;VERDUN (RUE DE);0;N/A;2;2;0;1;70;5096;1;;-1;1;0;1;50
2.021E+11;4;LAFAYETTE ( COURS);0;N/A;3;5;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;9;THOLOZE (RUE);0;N/A;-1;0;0;1;-1;-1;1;;-1;1;4;6;1
2.021E+11;4;RUE DE LA PAIX;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RUE PIERRE BROSSOLETTE;0;N/A;2;2;0;1;0;100;1;;-1;1;0;1;50
2.021E+11;4;JOUHAUX (LEON);0;N/A;2;2;0;1;-1;-1;1;;-1;2;9;1;50
2.021E+11;3;SAINT GERMAIN (AVENUE DE);0;N/A;2;2;0;1;5;392;1;;-1;2;9;1;50
2.021E+11;3;GENERAL LECLERC (RUE DU);0;N/A;2;1;0;1;11;786;3;;-1;1;9;1;30
2.021E+11;3;PAUL RAOULT (AVENUE);0;N/A;3;4;0;1;5;816;1;;-1;1;0;1;50
2.021E+11;4;AULNAY MALLO RUE DE L';0;N/A;2;2;0;2;-1;-1;3;;-1;1;0;1;50
2.021E+11;3;GRANDE CHARTREUSE (AVENUE DE LA);0;N/A;2;2;0;2;34;20;1;;-1;2;0;1;50
2.021E+11;4;SOLEURE (RUE DE);0;N/A;1;1;0;1;0;0;1;;-1;2;0;1;30
2.021E+11;4;DUVERGIER DE HAURANNE (AVENUE);0;N/A;2;3;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;3;RD 2009;0;N/A;2;2;0;2;18;850;1;;-1;1;0;1;80
2.021E+11;4;GUITTON JEAN (ALLEE);0;N/A;1;1;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;2;2;0;1;-1;-1;1;;-1;2;5;1;50
2.021E+11;4;VALBARELLE (BOULEVARD DE LA );0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;MENDES FRANCE (AVENUE);0;N/A;1;2;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;4;ROMAIN ROLLAND (BOULEVARD);0;N/A;2;2;1;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;COL DE LA GINESTE D559;0;N/A;2;2;0;4;1;0;2;;-1;1;0;3;50
2.021E+11;4;ROMAIN ROLLAND (BOULEVARD);0;N/A;2;3;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;CAPELETTE (AVENUE DE LA);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;FIFI TURIN (RUE);0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;THEODORE AUBANEL RUE;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RAYMOND FILIPPI AVENUE;0;N/A;1;2;0;1;0;0;2;;-1;1;0;1;30
2.021E+11;2;SECTION MARE-GAILLARD;0;N/A;2;2;0;1;-1;-1;1;;-1;1;6;1;50
